time,PNG,X,Y,left,right,lclick,rclick,return,space,escape,up,down,pageup,pagedown,control
3234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5203,1,218,720,0,0,0,0,0,0,0,0,0,0,0,0
5265,1,216,707,0,0,0,0,0,0,0,0,0,0,0,0
5312,1,212,684,0,0,0,0,0,0,0,0,0,0,0,0
5375,1,208,661,0,0,0,0,0,0,0,0,0,0,0,0
5421,1,206,650,0,0,0,0,0,0,0,0,0,0,0,0
5484,1,205,645,0,0,0,0,0,0,0,0,0,0,0,0
5531,1,204,641,0,0,0,0,0,0,0,0,0,0,0,0
5593,1,204,638,0,0,0,0,0,0,0,0,0,0,0,0
5640,0,204,638,0,0,0,0,0,0,0,0,0,0,0,0
5656,0,204,638,0,0,0,0,0,0,0,0,0,0,0,0
5687,1,204,638,1,0,0,0,0,0,0,0,0,0,0,0
5734,0,204,638,0,0,0,0,0,0,0,0,0,0,0,0
5750,0,204,638,0,0,0,0,0,0,0,0,0,0,0,0
5781,1,204,638,0,0,1,0,0,0,0,0,0,0,0,0
5828,0,204,638,0,0,0,0,0,0,0,0,0,0,0,0
5859,0,204,638,0,0,0,0,0,0,0,0,0,0,0,0
5875,0,204,638,0,0,0,0,0,0,0,0,0,0,0,0
5906,0,204,638,0,0,0,0,0,0,0,0,0,0,0,0
5937,0,204,638,0,0,0,0,0,0,0,0,0,0,0,0
5953,1,206,642,0,0,0,0,0,0,0,0,0,0,0,0
6000,1,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6046,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6062,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6078,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6109,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6125,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6156,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6187,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6203,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6234,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6250,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6281,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6312,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6328,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6359,1,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6406,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6437,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6453,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6484,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6500,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6531,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6562,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6578,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6609,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6625,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6656,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6687,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6703,1,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6750,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6781,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6812,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6828,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6859,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6890,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6906,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6937,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6953,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
6984,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7000,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7031,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7062,1,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7078,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7109,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7125,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7156,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7187,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7203,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7234,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7250,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7281,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7312,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7328,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7359,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7375,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7406,1,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7437,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7453,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7484,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7500,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7531,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7562,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7578,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
