time,PNG,X,Y,left,right,lclick,rclick,return,space,escape,up,down,pageup,pagedown,control
4985,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
5000,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
5016,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
5031,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
5047,1,368,570,0,0,0,0,0,0,0,0,0,0,0,0
5125,1,335,573,0,0,0,0,0,0,0,0,0,0,0,0
5172,1,274,575,0,0,0,0,0,0,0,0,0,0,0,0
5235,1,252,576,0,0,0,0,0,0,0,0,0,0,0,0
5328,1,224,583,0,0,0,0,0,0,0,0,0,0,0,0
5375,1,204,584,0,0,0,0,0,0,0,0,0,0,0,0
5438,0,204,584,0,0,0,0,0,0,0,0,0,0,0,0
5453,0,204,584,0,0,0,0,0,0,0,0,0,0,0,0
5469,0,204,584,0,0,0,0,0,0,0,0,0,0,0,0
5485,0,204,584,0,0,0,0,0,0,0,0,0,0,0,0
5500,0,204,584,0,0,0,0,0,0,0,0,0,0,0,0
5516,0,204,584,0,0,0,0,0,0,0,0,0,0,0,0
5531,0,204,584,0,0,0,0,0,0,0,0,0,0,0,0
5547,0,204,584,0,0,0,0,0,0,0,0,0,0,0,0
5563,1,205,584,0,0,0,0,0,0,0,0,0,0,0,0
5625,1,272,585,0,0,0,0,0,0,0,0,0,0,0,0
5672,1,338,588,0,0,0,0,0,0,0,0,0,0,0,0
5735,1,385,591,0,0,0,0,0,0,0,0,0,0,0,0
5781,1,434,596,0,0,0,0,0,0,0,0,0,0,0,0
5844,1,470,600,0,0,0,0,0,0,0,0,0,0,0,0
5891,1,531,600,0,0,0,0,0,0,0,0,0,0,0,0
5953,1,566,600,0,0,0,0,0,0,0,0,0,0,0,0
6000,1,626,600,0,0,0,0,0,0,0,0,0,0,0,0
6063,1,725,597,0,0,0,0,0,0,0,0,0,0,0,0
6110,1,800,593,0,0,0,0,0,0,0,0,0,0,0,0
6172,1,835,592,0,0,0,0,0,0,0,0,0,0,0,0
6235,1,892,591,0,0,0,0,0,0,0,0,0,0,0,0
6297,1,957,590,0,0,0,0,0,0,0,0,0,0,0,0
6344,1,1044,589,0,0,0,0,0,0,0,0,0,0,0,0
6406,1,1060,589,0,0,0,0,0,0,0,0,0,0,0,0
6469,1,1063,589,0,0,0,0,0,0,0,0,0,0,0,0
6516,0,1063,589,0,0,0,0,0,0,0,0,0,0,0,0
6531,0,1063,589,0,0,0,0,0,0,0,0,0,0,0,0
6547,0,1063,589,0,0,0,0,0,0,0,0,0,0,0,0
6563,0,1063,589,0,0,0,0,0,0,0,0,0,0,0,0
6578,1,1063,589,1,0,0,0,0,0,0,0,0,0,0,0
6641,0,1063,589,0,0,0,0,0,0,0,0,0,0,0,0
6656,1,1063,589,0,0,1,0,0,0,0,0,0,0,0,0
6719,0,1063,589,0,0,0,0,0,0,0,0,0,0,0,0
6735,0,1063,589,0,0,0,0,0,0,0,0,0,0,0,0
6750,0,1063,589,0,0,0,0,0,0,0,0,0,0,0,0
6766,0,1063,589,0,0,0,0,0,0,0,0,0,0,0,0
6781,0,1063,589,0,0,0,0,0,0,0,0,0,0,0,0
6797,0,1063,589,0,0,0,0,0,0,0,0,0,0,0,0
6813,0,1063,589,0,0,0,0,0,0,0,0,0,0,0,0
6828,0,1063,589,0,0,0,0,0,0,0,0,0,0,0,0
6844,0,1063,589,0,0,0,0,0,0,0,0,0,0,0,0
6860,0,1063,589,0,0,0,0,0,0,0,0,0,0,0,0
6875,0,1063,589,0,0,0,0,0,0,0,0,0,0,0,0
6891,0,1063,589,0,0,0,0,0,0,0,0,0,0,0,0
6906,1,1063,588,0,0,0,0,0,0,0,0,0,0,0,0
6969,1,1046,552,0,0,0,0,0,0,0,0,0,0,0,0
7031,1,1044,549,0,0,0,0,0,0,0,0,0,0,0,0
7078,1,1040,545,0,0,0,0,0,0,0,0,0,0,0,0
