time,PNG,X,Y,left,right,lclick,rclick,return,space,escape,up,down,pageup,pagedown,control
12078,0,827,347,0,0,0,0,0,0,0,0,0,0,0,0
12094,1,829,347,0,0,0,0,0,0,0,0,0,0,0,0
12141,1,835,346,0,0,0,0,0,0,0,0,0,0,0,0
12187,1,840,345,0,0,0,0,0,0,0,0,0,0,0,0
12234,1,844,345,0,0,0,0,0,0,0,0,0,0,0,0
12281,1,846,345,0,0,0,0,0,0,0,0,0,0,0,0
12344,1,847,345,0,0,0,0,0,0,0,0,0,0,0,0
12391,0,847,345,0,0,0,0,0,0,0,0,0,0,0,0
12422,1,848,345,0,0,0,0,0,0,0,0,0,0,0,0
12469,1,854,344,0,0,0,0,0,0,0,0,0,0,0,0
12516,1,861,343,0,0,0,0,0,0,0,0,0,0,0,0
12562,1,870,343,0,0,0,0,0,0,0,0,0,0,0,0
12609,1,878,343,0,0,0,0,0,0,0,0,0,0,0,0
12656,1,880,343,0,0,0,0,0,0,0,0,0,0,0,0
12703,1,883,343,0,0,0,0,0,0,0,0,0,0,0,0
12766,1,899,344,0,0,0,0,0,0,0,0,0,0,0,0
12812,1,913,346,0,0,0,0,0,0,0,0,0,0,0,0
12859,1,914,346,0,0,0,0,0,0,0,0,0,0,0,0
12906,1,920,350,0,0,0,0,0,0,0,0,0,0,0,0
12953,1,922,351,0,0,0,0,0,0,0,0,0,0,0,0
13016,1,923,352,0,0,0,0,0,0,0,0,0,0,0,0
13062,0,923,352,0,0,0,0,0,0,0,0,0,0,0,0
13078,0,923,352,0,0,0,0,0,0,0,0,0,0,0,0
13094,0,923,352,0,0,0,0,0,0,0,0,0,0,0,0
13125,0,923,352,0,0,0,0,0,0,0,0,0,0,0,0
13141,0,923,352,0,0,0,0,0,0,0,0,0,0,0,0
13172,1,923,353,0,0,0,0,0,0,0,0,0,0,0,0
13219,1,923,357,0,0,0,0,0,0,0,0,0,0,0,0
13266,1,922,358,0,0,0,0,0,0,0,0,0,0,0,0
13312,1,920,360,0,0,0,0,0,0,0,0,0,0,0,0
13359,1,905,358,0,0,0,0,0,0,0,0,0,0,0,0
13406,1,884,342,0,0,0,0,0,0,0,0,0,0,0,0
13453,1,877,334,0,0,0,0,0,0,0,0,0,0,0,0
13516,1,876,333,0,0,0,0,0,0,0,0,0,0,0,0
13562,0,876,333,0,0,0,0,0,0,0,0,0,0,0,0
13578,1,875,333,0,0,0,0,0,0,0,0,0,0,0,0
13625,1,854,329,0,0,0,0,0,0,0,0,0,0,0,0
13672,1,771,313,0,0,0,0,0,0,0,0,0,0,0,0
13719,1,714,305,0,0,0,0,0,0,0,0,0,0,0,0
13766,1,700,305,0,0,0,0,0,0,0,0,0,0,0,0
13812,0,700,305,0,0,0,0,0,0,0,0,0,0,0,0
13828,0,700,305,0,0,0,0,0,0,0,0,0,0,0,0
13844,0,700,305,0,0,0,0,0,0,0,0,0,0,0,0
13875,1,697,305,0,0,0,0,0,0,0,0,0,0,0,0
13922,1,694,305,0,0,0,0,0,0,0,0,0,0,0,0
13969,0,694,305,0,0,0,0,0,0,0,0,0,0,0,0
14000,0,694,305,0,0,0,0,0,0,0,0,0,0,0,0
14016,0,694,305,0,0,0,0,0,0,0,0,0,0,0,0
14047,0,694,305,0,0,0,0,0,0,0,0,0,0,0,0
14078,0,694,305,0,0,0,0,0,0,0,0,0,0,0,0
14094,0,694,305,0,0,0,0,0,0,0,0,0,0,0,0
14125,0,694,305,0,0,0,0,0,0,0,0,0,0,0,0
14141,0,694,305,0,0,0,0,0,0,0,0,0,0,0,0
14172,0,694,305,0,0,0,0,0,0,0,0,0,0,0,0
14203,0,694,305,0,0,0,0,0,0,0,0,0,0,0,0
14219,0,694,305,0,0,0,0,0,0,0,0,0,0,0,0
14250,0,694,305,0,0,0,0,0,0,0,0,0,0,0,0
14266,1,699,307,0,0,0,0,0,0,0,0,0,0,0,0
14312,1,730,322,0,0,0,0,0,0,0,0,0,0,0,0
14359,1,808,361,0,0,0,0,0,0,0,0,0,0,0,0
14422,1,838,383,0,0,0,0,0,0,0,0,0,0,0,0
14469,1,848,399,0,0,0,0,0,0,0,0,0,0,0,0
14516,1,852,410,0,0,0,0,0,0,0,0,0,0,0,0
14578,1,852,416,0,0,0,0,0,0,0,0,0,0,0,0
14625,1,838,419,0,0,0,0,0,0,0,0,0,0,0,0
14672,1,794,409,0,0,0,0,0,0,0,0,0,0,0,0
14719,1,709,374,0,0,0,0,0,0,0,0,0,0,0,0
14766,1,690,365,0,0,0,0,0,0,0,0,0,0,0,0
14828,0,690,365,0,0,0,0,0,0,0,0,0,0,0,0
14844,1,688,364,0,0,0,0,0,0,0,0,0,0,0,0
14891,1,666,358,0,0,0,0,0,0,0,0,0,0,0,0
14937,1,632,349,0,0,0,0,0,0,0,0,0,0,0,0
15016,1,588,341,0,0,0,0,0,0,0,0,0,0,0,0
15062,1,567,336,0,0,0,0,0,0,0,0,0,0,0,0
15109,1,512,323,0,0,0,0,0,0,0,0,0,0,0,0
15172,1,428,304,0,0,0,0,0,0,0,0,0,0,0,0
15219,1,307,280,0,0,0,0,0,0,0,0,0,0,0,0
15266,1,249,268,0,0,0,0,0,0,0,0,0,0,0,0
15312,1,233,265,0,0,0,0,0,0,0,0,0,0,0,0
15359,1,225,265,0,0,0,0,0,0,0,0,0,0,0,0
15406,1,213,264,0,0,0,0,0,0,0,0,0,0,0,0
15453,1,202,264,0,0,0,0,0,0,0,0,0,0,0,0
15500,1,199,264,0,0,0,0,0,0,0,0,0,0,0,0
15547,1,184,266,0,0,0,0,0,0,0,0,0,0,0,0
15594,1,179,266,0,0,0,0,0,0,0,0,0,0,0,0
15641,1,178,266,0,0,0,0,0,0,0,0,0,0,0,0
15687,0,178,266,0,0,0,0,0,0,0,0,0,0,0,0
15703,0,178,266,0,0,0,0,0,0,0,0,0,0,0,0
15719,1,180,265,0,0,0,0,0,0,0,0,0,0,0,0
15766,1,197,261,0,0,0,0,0,0,0,0,0,0,0,0
15812,1,213,258,0,0,0,0,0,0,0,0,0,0,0,0
15859,0,213,258,0,0,0,0,0,0,0,0,0,0,0,0
15875,0,213,258,0,0,0,0,0,0,0,0,0,0,0,0
15891,0,213,258,0,0,0,0,0,0,0,0,0,0,0,0
15922,1,213,258,1,0,0,0,0,0,0,0,0,0,0,0
15953,1,214,258,0,0,0,0,0,0,0,0,0,0,0,0
16000,1,222,258,0,0,0,0,0,0,0,0,0,0,0,0
16047,1,232,259,0,0,0,0,0,0,0,0,0,0,0,0
16094,1,240,260,0,0,0,0,0,0,0,0,0,0,0,0
16141,1,245,260,0,0,0,0,0,0,0,0,0,0,0,0
16187,1,253,260,0,0,0,0,0,0,0,0,0,0,0,0
16234,1,257,260,0,0,0,0,0,0,0,0,0,0,0,0
16281,1,263,260,0,0,0,0,0,0,0,0,0,0,0,0
16328,1,269,260,0,0,0,0,0,0,0,0,0,0,0,0
16375,1,274,260,0,0,0,0,0,0,0,0,0,0,0,0
16437,1,279,260,0,0,0,0,0,0,0,0,0,0,0,0
16469,1,282,260,0,0,0,0,0,0,0,0,0,0,0,0
16516,1,284,260,0,0,0,0,0,0,0,0,0,0,0,0
16562,1,286,260,0,0,0,0,0,0,0,0,0,0,0,0
16609,1,289,260,0,0,0,0,0,0,0,0,0,0,0,0
16656,1,290,260,0,0,0,0,0,0,0,0,0,0,0,0
16703,1,292,260,0,0,0,0,0,0,0,0,0,0,0,0
16750,1,294,260,0,0,0,0,0,0,0,0,0,0,0,0
16797,1,298,260,0,0,0,0,0,0,0,0,0,0,0,0
16844,1,302,260,0,0,0,0,0,0,0,0,0,0,0,0
16891,1,305,260,0,0,0,0,0,0,0,0,0,0,0,0
16937,1,306,260,0,0,0,0,0,0,0,0,0,0,0,0
17000,1,308,260,0,0,0,0,0,0,0,0,0,0,0,0
17047,1,318,260,0,0,0,0,0,0,0,0,0,0,0,0
17094,1,331,261,0,0,0,0,0,0,0,0,0,0,0,0
17141,0,331,261,0,0,0,0,0,0,0,0,0,0,0,0
17172,0,331,261,0,0,0,0,0,0,0,0,0,0,0,0
17203,0,331,261,0,0,0,0,0,0,0,0,0,0,0,0
17219,0,331,261,0,0,0,0,0,0,0,0,0,0,0,0
17250,0,331,261,0,0,0,0,0,0,0,0,0,0,0,0
17266,0,331,261,0,0,0,0,0,0,0,0,0,0,0,0
17297,0,331,261,0,0,0,0,0,0,0,0,0,0,0,0
17328,0,331,261,0,0,0,0,0,0,0,0,0,0,0,0
17344,0,331,261,0,0,0,0,0,0,0,0,0,0,0,0
17375,1,331,261,0,0,1,0,0,0,0,0,0,0,0,0
17422,0,331,261,0,0,0,0,0,0,0,0,0,0,0,0
17453,0,331,261,0,0,0,0,0,0,0,0,0,0,0,0
17469,0,331,261,0,0,0,0,0,0,0,0,0,0,0,0
17500,0,331,261,0,0,0,0,0,0,0,0,0,0,0,0
17516,1,327,266,0,0,0,0,0,0,0,0,0,0,0,0
17562,1,318,276,0,0,0,0,0,0,0,0,0,0,0,0
17609,1,311,284,0,0,0,0,0,0,0,0,0,0,0,0
17656,1,307,290,0,0,0,0,0,0,0,0,0,0,0,0
17703,1,307,295,0,0,0,0,0,0,0,0,0,0,0,0
17750,1,306,297,0,0,0,0,0,0,0,0,0,0,0,0
17797,0,306,297,0,0,0,0,0,0,0,0,0,0,0,0
17828,0,306,297,0,0,0,0,0,0,0,0,0,0,0,0
17844,0,306,297,0,0,0,0,0,0,0,0,0,0,0,0
17875,0,306,297,0,0,0,0,0,0,0,0,0,0,0,0
17891,0,306,297,0,0,0,0,0,0,0,0,0,0,0,0
17922,0,306,297,0,0,0,0,0,0,0,0,0,0,0,0
17953,0,306,297,0,0,0,0,0,0,0,0,0,0,0,0
17969,0,306,297,0,0,0,0,0,0,0,0,0,0,0,0
18000,0,306,297,0,0,0,0,0,0,0,0,0,0,0,0
18016,0,306,297,0,0,0,0,0,0,0,0,0,0,0,0
18047,0,306,297,0,0,0,0,0,0,0,0,0,0,0,0
18078,0,306,297,0,0,0,0,0,0,0,0,0,0,0,0
18094,1,306,297,0,0,0,0,0,0,0,0,0,0,0,0
18141,0,306,297,0,0,0,0,0,0,0,0,0,0,0,0
18172,0,306,297,0,0,0,0,0,0,0,0,0,0,0,0
18203,0,306,297,0,0,0,0,0,0,0,0,0,0,0,0
18219,0,306,297,0,0,0,0,0,0,0,0,0,0,0,0
18250,1,305,298,0,0,0,0,0,0,0,0,0,0,0,0
18297,1,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18344,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18375,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18391,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18422,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18453,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18469,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18500,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18516,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18547,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18578,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18594,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18625,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18641,1,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18687,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18703,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18719,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18750,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18766,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18797,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18828,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18844,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18875,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18891,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18922,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18953,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
18969,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19000,1,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19047,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19078,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19094,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19125,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19141,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19172,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19203,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19219,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19250,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19266,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19297,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19328,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19344,1,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19391,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19422,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19453,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19469,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19500,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19516,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19547,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19578,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19594,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19625,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19641,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19672,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19703,1,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19750,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19766,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19797,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19828,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19844,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19875,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19891,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19922,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19953,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
19969,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20000,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20016,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20047,1,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20094,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20125,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20141,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20172,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20203,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20219,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20250,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20266,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20297,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20328,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20344,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20375,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20391,1,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20437,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20453,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20469,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20500,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20516,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20547,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20578,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20594,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20625,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20641,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20672,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20703,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20719,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0
20750,1,287,302,0,0,0,0,0,0,0,0,0,0,0,0
20797,1,277,302,0,0,0,0,0,0,0,0,0,0,0,0
20844,1,268,300,0,0,0,0,0,0,0,0,0,0,0,0
20891,1,222,289,0,0,0,0,0,0,0,0,0,0,0,0
20937,1,180,279,0,0,0,0,0,0,0,0,0,0,0,0
20984,1,162,274,0,0,0,0,0,0,0,0,0,0,0,0
21031,1,158,272,0,0,0,0,0,0,0,0,0,0,0,0
21094,1,149,269,0,0,0,0,0,0,0,0,0,0,0,0
21141,1,137,265,0,0,0,0,0,0,0,0,0,0,0,0
21187,1,128,263,0,0,0,0,0,0,0,0,0,0,0,0
21234,1,127,262,0,0,0,0,0,0,0,0,0,0,0,0
21281,0,127,262,0,0,0,0,0,0,0,0,0,0,0,0
21297,0,127,262,0,0,0,0,0,0,0,0,0,0,0,0
21328,0,127,262,0,0,0,0,0,0,0,0,0,0,0,0
21344,0,127,262,0,0,0,0,0,0,0,0,0,0,0,0
21375,0,127,262,0,0,0,0,0,0,0,0,0,0,0,0
21391,0,127,262,0,0,0,0,0,0,0,0,0,0,0,0
21422,1,123,261,0,0,0,0,0,0,0,0,0,0,0,0
21469,1,115,257,0,0,0,0,0,0,0,0,0,0,0,0
21516,1,108,255,0,0,0,0,0,0,0,0,0,0,0,0
21562,1,102,254,0,0,0,0,0,0,0,0,0,0,0,0
21609,0,102,254,0,0,0,0,0,0,0,0,0,0,0,0
21625,0,102,254,0,0,0,0,0,0,0,0,0,0,0,0
21641,0,102,254,0,0,0,0,0,0,0,0,0,0,0,0
21672,1,102,254,1,0,0,0,0,0,0,0,0,0,0,0
21719,0,102,254,0,0,0,0,0,0,0,0,0,0,0,0
21750,1,101,254,0,0,0,0,0,0,0,0,0,0,0,0
21797,0,101,254,0,0,0,0,0,0,0,0,0,0,0,0
21828,1,94,255,0,0,0,0,0,0,0,0,0,0,0,0
21875,1,84,255,0,0,0,0,0,0,0,0,0,0,0,0
21922,1,76,255,0,0,0,0,0,0,0,0,0,0,0,0
21969,1,70,254,0,0,0,0,0,0,0,0,0,0,0,0
22016,1,58,252,0,0,0,0,0,0,0,0,0,0,0,0
22078,1,54,251,0,0,0,0,0,0,0,0,0,0,0,0
22125,1,53,251,0,0,0,0,0,0,0,0,0,0,0,0
22172,0,53,251,0,0,0,0,0,0,0,0,0,0,0,0
22203,1,53,251,0,0,1,0,0,0,0,0,0,0,0,0
22250,0,53,251,0,0,0,0,0,0,0,0,0,0,0,0
22266,0,53,251,0,0,0,0,0,0,0,0,0,0,0,0
22297,0,53,251,0,0,0,0,0,0,0,0,0,0,0,0
22328,0,53,251,0,0,0,0,0,0,0,0,0,0,0,0
22344,0,53,251,0,0,0,0,0,0,0,0,0,0,0,0
22375,0,53,251,0,0,0,0,0,0,0,0,0,0,0,0
22391,0,53,251,0,0,0,0,0,0,0,0,0,0,0,0
22422,0,53,251,0,0,0,0,0,0,0,0,0,0,0,0
22453,1,53,252,0,0,0,0,0,0,0,0,0,0,0,0
22500,1,53,254,0,0,0,0,0,0,0,0,0,0,0,0
22547,1,53,258,0,0,0,0,0,0,0,0,0,0,0,0
22609,1,56,271,0,0,0,0,0,0,0,0,0,0,0,0
22656,1,60,280,0,0,0,0,0,0,0,0,0,0,0,0
22703,1,67,288,0,0,0,0,0,0,0,0,0,0,0,0
22750,1,70,291,0,0,0,0,0,0,0,0,0,0,0,0
22797,1,81,299,0,0,0,0,0,0,0,0,0,0,0,0
22859,1,82,300,0,0,0,0,0,0,0,0,0,0,0,0
22906,1,84,304,0,0,0,0,0,0,0,0,0,0,0,0
22953,1,89,315,0,0,0,0,0,0,0,0,0,0,0,0
23000,1,89,316,0,0,0,0,0,0,0,0,0,0,0,0
23062,0,89,316,0,0,0,0,0,0,0,0,0,0,0,0
23078,0,89,316,0,0,0,0,0,0,0,0,0,0,0,0
23094,0,89,316,0,0,0,0,0,0,0,0,0,0,0,0
23125,0,89,316,0,0,0,0,0,0,0,0,0,0,0,0
23141,0,89,316,0,0,0,0,0,0,0,0,0,0,0,0
23172,0,89,316,0,0,0,0,0,0,0,0,0,0,0,0
23203,1,88,315,0,0,0,0,0,0,0,0,0,0,0,0
23250,1,80,306,0,0,0,0,0,0,0,0,0,0,0,0
23297,1,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23344,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23375,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23391,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23422,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23453,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23469,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23500,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23516,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23547,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23578,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23594,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23625,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23641,1,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23687,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23703,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23719,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23750,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23766,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23797,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23828,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23844,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23875,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23891,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23922,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23953,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
23969,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24000,1,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24047,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24078,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24094,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24125,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24141,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24172,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24203,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24219,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24250,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24266,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24297,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24328,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24344,1,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24391,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24422,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24453,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24469,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24500,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24516,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24547,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24578,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24594,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24625,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24641,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24672,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24703,1,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24750,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24766,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24797,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24828,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24844,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24875,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24891,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24922,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24953,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
24969,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25000,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25016,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25047,1,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25094,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25125,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25141,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25172,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25203,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25219,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25250,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25266,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25297,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25328,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25344,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25375,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25391,1,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25437,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25453,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25469,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25500,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25516,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25547,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25578,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25594,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25625,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25641,0,79,304,0,0,0,0,0,0,0,0,0,0,0,0
25672,1,90,319,0,0,0,0,0,0,0,0,0,0,0,0
25719,1,96,330,0,0,0,0,0,0,0,0,0,0,0,0
25766,1,100,337,0,0,0,0,0,0,0,0,0,0,0,0
25812,1,103,341,0,0,0,0,0,0,0,0,0,0,0,0
25859,1,111,345,0,0,0,0,0,0,0,0,0,0,0,0
25922,1,120,345,0,0,0,0,0,0,0,0,0,0,0,0
25969,1,134,346,0,0,0,0,0,0,0,0,0,0,0,0
26016,1,155,346,0,0,0,0,0,0,0,0,0,0,0,0
26062,1,172,348,0,0,0,0,0,0,0,0,0,0,0,0
26109,1,177,347,0,0,0,0,0,0,0,0,0,0,0,0
26172,0,177,347,0,0,0,0,0,0,0,0,0,0,0,0
26203,0,177,347,0,0,0,0,0,0,0,0,0,0,0,0
26219,0,177,347,0,0,0,0,0,0,0,0,0,0,0,0
26250,0,177,347,0,0,0,0,0,0,0,0,0,0,0,0
26266,0,177,347,0,0,0,0,0,0,0,0,0,0,0,0
26297,1,178,347,0,0,0,0,0,0,0,0,0,0,0,0
