time,PNG,X,Y,left,right,lclick,rclick,return,space,escape,up,down,pageup,pagedown,control
49047,1,243,620,0,0,0,0,0,0,0,0,0,0,0,0
49250,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
49266,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
49297,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
49313,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
49344,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
49375,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
49391,1,243,620,0,0,0,0,0,0,0,0,0,0,0,0
49578,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
49594,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
49625,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
49641,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
49672,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
49688,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
49719,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
49750,1,243,620,0,0,0,0,0,0,0,0,0,0,0,0
49938,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
49969,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
50000,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
50016,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
50047,1,243,620,0,0,0,0,1,0,0,0,0,0,0,0
50234,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
50250,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
50266,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
50297,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
50313,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
50344,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
50375,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
50391,1,243,620,0,0,0,0,0,0,0,0,0,0,0,0
50641,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
50672,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
50688,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
50719,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
50750,1,243,620,0,0,0,0,0,0,0,0,0,0,0,0
51000,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
51016,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
51047,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
51063,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
51094,1,243,620,0,0,0,0,0,0,0,0,0,0,0,0
51344,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
51375,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
51391,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
51422,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
51438,1,243,620,0,0,0,0,0,0,0,0,0,0,0,0
51625,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
51641,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
51672,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
51688,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
51719,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
51750,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
51766,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
51797,1,243,620,0,0,0,0,0,0,0,0,0,0,0,0
51984,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
52000,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
52016,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
52047,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
52063,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
52094,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
52125,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
52141,1,243,620,0,0,0,0,0,0,0,0,0,0,0,0
52344,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
52375,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
52391,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
52422,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
52438,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
52469,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
52500,1,243,620,0,0,0,0,0,0,0,0,0,0,0,0
52688,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
52719,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
52750,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
52766,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
52797,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
52813,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
52844,1,243,620,0,0,0,0,0,0,0,0,0,0,0,0
53031,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
53047,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
53063,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
53094,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
53125,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
53141,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
53172,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
53188,1,243,620,0,0,0,0,0,0,0,0,0,0,0,0
53375,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
53391,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
53422,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
53438,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
53469,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
53500,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
53516,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
53547,1,243,620,0,0,0,0,0,0,0,0,0,0,0,0
53734,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
53750,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
53766,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
53797,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
53813,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
53844,1,243,620,0,0,0,0,1,0,0,0,0,0,0,0
54031,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
54047,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
54063,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
54094,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
54125,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
54141,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
54172,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
54188,1,243,620,0,0,0,0,0,0,0,0,0,0,0,0
54375,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
54391,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
54422,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
54438,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
54469,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
54500,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
54516,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
54547,1,243,620,0,0,0,0,0,0,0,0,0,0,0,0
54734,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
54750,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
54766,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
54797,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
54813,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
